FID,Count,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Trail_D,Water_D,Ruggedness,Stream_D
1263,0,2016,0,0.90604,0.0067114,0.0872483,0,6.9149599,5.1985002,8.7038298,6.2363701,7.24933,1,5.1985002
1264,0,2016,0,0.95302,0.0201342,0.0268456,0,7.2392201,5.1700802,8.7485704,5.6919298,6.87428,1,6.1114702
1265,0,2016,0,0.0872483,0.100671,0.0939597,0,7.8344598,4.8542099,8.6532202,0,6.45961,0,6.2934198
1266,0,2016,0,0,0,0.0067114,0,8.1264095,6.27777,8.5176697,6.5976801,7.1620898,11,6.6989498
1267,0,2016,0,0.0067114,0,0.228188,0,8.2075396,6.4035602,8.5101805,6.6117301,6.8057199,8,6.20612
1268,0,2016,0,0,0,0.0268456,0,8.3182201,5.4357901,8.4170303,7.0669298,6.3596802,5,6.1835999
1269,0,2016,0,0.0268456,0,0.583893,0,8.3781605,5.4357901,8.2013102,7.1444502,5.4608898,3,5.3909101
1270,0,2016,0,0,0,0.0738255,0,8.3038902,6.23809,8.2426901,6.8991699,6.29954,11,6.6214099
1271,0,2016,0,0.0939597,0,0.610738,0,8.2577696,5.6021199,8.1146297,6.5875301,6.6758499,4,6.5815101
1272,0,2016,0,0,0,0.738255,0,8.22544,5.3619099,8.0244303,6.76964,6.6955199,7,6.2432299
1273,0,2016,0,0,0.234899,0.281879,0,8.0590897,0,8.1209898,6.1835999,5.71207,11,6.8123102
1274,0,2016,0,0.0738255,0.637584,0.201342,0,7.8750901,3.43399,8.1113901,3.43399,6.91717,1,5.7680202
1275,0,2016,0,0.134228,0.644295,0.161074,0,7.9102502,3.43399,8.0576,5.8603802,6.5381398,3,4.1108699
1276,0,2016,0,0.0067114,0,0.033557,0,7.7365899,5.3619099,8.2269897,6.5683498,7.1698799,11,5.6490402
1277,0,2016,0,0,0,0,0,7.84865,6.21521,8.2171803,7.0633101,7.0659399,4,5.6082301
1278,0,2016,0,0,0,0.0201342,0,7.9639902,6.08178,8.22155,7.4011402,6.9345498,4,5.3094902
1279,0,2016,0,0,0.033557,0,0,8.0325098,0,8.4717302,7.8282099,6.5683498,1,6.36904
1280,0,2016,0,0,0.0067114,0,0,8.1687098,4.9064898,8.5074196,8.0085497,5.9687099,2,6.7294698
1281,0,2016,0,0,0.174497,0,0,8.3601503,3.43399,8.6999903,8.3071604,6.69345,2,6.8684602
1282,0,2016,0,0,0,0.0067114,0,8.4579802,5.6919298,8.73417,8.4092302,6.8776398,10,6.7702398
1283,0,2016,0,0.0268456,0.100671,0.328859,0,8.6806297,4.8542099,8.7487097,8.6910696,5.6970401,2,6.8084798
1284,0,2016,0,0,0.0134228,0,0,8.8095703,5.2508898,8.7991104,8.8259401,5.9687099,1,6.69206
1285,0,2016,0,0,0.0738255,0,0,8.9075603,4.45263,8.68116,8.9328098,5.0172801,5,5.9945798
1286,0,2016,0,0,0,0.389262,0.221477,9.052,5.8603802,8.4698601,9.0785398,6.2363701,0,6.5314898
1287,0,2016,0,0,0.187919,0,0,9.17068,4.82586,8.1824303,9.2028303,0,0,5.9191098
1288,0,2016,0,0,0.241611,0,0,9.2160702,3.43399,8.10532,9.2442398,5.0172801,1,5.3094902
1289,0,2016,0,0,0,0.147651,0,9.2410097,5.9687099,7.9446802,9.2763205,6.4937501,1,6.5745301
1290,0,2016,0,0,0.228188,0,0,9.3546104,4.1108699,7.4405098,9.38661,5.9059,0,6.3833899
1291,0,2016,0,0,0.865772,0,0.0671141,6.49786,4.5629802,8.8439198,9.2065897,5.4925199,0,4.6928701
1292,0,2016,0,0,0.114094,0.0469799,0,6.7576199,0,8.7541199,9.1979399,6.1835999,7,3.43399
1293,0,2016,0,0,0.120805,0.0067114,0.0201342,6.9675899,0,8.7684402,9.1745796,6.6409898,1,5.5570998
1294,0,2016,0,0.214765,0,0.697987,0,5.8183298,5.4608898,8.8101501,9.12111,6.5149598,2,5.3814301
1295,0,2016,0,0.0671141,0,0.416107,0,5.7071099,5.7680202,8.8364401,9.1018896,6.87572,2,5.3094902
1296,0,2016,0,0.208054,0.154362,0.0604027,0.33557,5.0910201,4.2207098,8.8846102,9.0774603,5.5434499,11,4.6928701
1297,0,2016,0,0.0536913,0.0604027,0.0671141,0,4.1108699,5.0172801,8.9064302,9.0661097,5.6970401,1,5.9191098
1298,0,2016,0,0.0067114,0.255034,0.0469799,0,5.9716501,3.77107,8.9247599,9.0531101,6.0138202,0,6.28722
1299,0,2016,0,0,0.637584,0,0.315436,7.30338,3.43399,8.9465103,9.0438499,5.0172801,0,7.0643001
1300,0,2016,0,0,0.966443,0,0.033557,7.30866,4.8542099,8.95576,9.0430098,5.3814301,0,7.1863999
1301,0,2016,0,0,0,0,0.328859,6.78369,5.9476099,8.9193001,9.0935402,6.10252,3,5.2121201
1302,0,2016,0,0,0.0067114,0,0.42953,6.82096,5.35186,8.9459696,9.0872803,5.7500601,1,6.2005801
1303,0,2016,0,0,0.0671141,0,0.42953,5.0367599,4.82586,8.9891901,8.9764996,5.8183298,1,5.8378801
1304,0,2016,0,0,0.0067114,0,0.0201342,5.2508898,5.2508898,8.9907799,8.9317198,5.7361498,1,5.8378801
1305,0,2016,0,0,0,0,0.657718,4.45263,5.3619099,9.0471001,8.8634796,6.0001602,1,6.1519098
1306,0,2016,0,0,0.744966,0,0.127517,6.19311,3.43399,9.0407305,8.8477802,4.6928701,1,5.0172801
1307,0,2016,0,0,0.812081,0,0.0872483,5.5959301,4.7957902,8.9976397,8.6867704,5.7361498,0,7.0026898
1308,0,2016,0,0,0.194631,0,0,3.43399,4.2207098,8.9410601,8.6788702,5.4608898,1,6.4998999
1309,0,2016,0,0,0.758389,0,0,7.01302,4.1108699,8.8624401,8.5577297,5.8021202,1,5.7680202
1310,0,2016,0,0,0.33557,0,0,0,0,8.7723503,8.4170303,4.6928701,2,5.8183298
1311,0,2016,0,0,0.0402685,0.0134228,0,4.2207098,5.0172801,8.7074299,8.3730001,5.3619099,2,6.0138202
1312,0,2016,0,0,0.187919,0.0134228,0,6.3808098,4.5629802,8.7005796,8.1501799,5.3909101,3,6.8852301
1313,0,2016,0,0,0.0067114,0.0201342,0,6.5149598,4.7957902,8.6733303,8.0566101,5.8062201,2,6.9149599
1314,1,2016,1,0,0.194631,0,0,6.87572,3.77107,8.97785,9.0444603,5.4925199,1,6.44731
1315,1,2016,1,0,0.0134228,0,0.100671,5.5503201,5.2121201,9.0733604,8.8486404,6.6149702,1,6.7557902
1316,1,2016,1,0,0,0.0134228,0.563758,3.43399,5.2631798,9.0726004,8.6605997,6.2761798,1,7.1845899
1317,1,2016,1,0,0,0.0201342,0,8.1147499,6.4109201,8.4978704,6.7446799,6.98564,8,6.42414
1318,0,2016,0,0,0.516779,0.0067114,0.161074,3.43399,3.43399,8.8635302,9.1632099,5.6490402,4,3.43399
1319,0,2016,0,0,0.0268456,0.0402685,0.107383,6.9639802,4.5629802,8.86131,9.0984802,5.7853599,2,4.9064898
1320,0,2016,0,0,0,0,0.107383,6.8299799,5.9191098,8.8625097,9.0872803,6.5710101,2,5.3094902
1321,0,2016,0,0.114094,0,0.644295,0.114094,6.3808098,5.9687099,8.8992796,9.05375,6.6149702,15,5.9025402
1322,0,2016,0,0,0.597315,0.0134228,0.0201342,6.9623699,3.43399,9.02565,8.9659595,5.6970401,0,6.1640301
1323,0,2016,0,0,0.550336,0,0.0201342,7.4196,3.43399,9.0107899,8.9975796,5.6919298,0,7.1164699
1324,0,2016,0,0,0.362416,0.107383,0.033557,6.1310301,3.43399,8.9929199,9.0605602,4.5629802,1,6.3473902
1325,0,2016,0,0,0.0738255,0,0.0536913,5.8183298,4.8542099,9.0591497,8.8954697,5.4608898,2,6.6409898
1326,0,2016,0,0,0.114094,0,0.624161,5.2631798,4.7957902,9.04673,8.70399,6.10252,1,6.95258
1327,0,2016,0,0,0.322148,0,0,6.36904,3.43399,8.9835196,8.5396795,5.8062201,1,6.9324098
1328,0,2016,0,0,0.302013,0,0,3.43399,0,8.8567896,8.3786097,6.1539502,2,6.69206
1329,0,2016,0,0,0.114094,0,0,6.4109201,4.7957902,8.7736397,8.2038097,0,0,6.98948
1330,0,2016,0,0,0.0671141,0,0,7.2601299,4.5629802,8.6951704,7.7434101,5.0172801,1,7.1830401
1331,0,2016,0,0,0.0067114,0,0,7.0100899,4.1108699,8.6996899,6.8913202,6.3910499,2,6.4573898
1332,0,2016,0,0.0805369,0,0.0067114,0.912752,5.35186,5.3094902,8.6454802,5.1985002,6.9492698,1,5.4608898
1333,0,2016,0,0.0134228,0.033557,0.315436,0.583893,6.5390801,5.1985002,8.7129602,5.0172801,7.32515,1,5.3094902
1334,0,2016,0,0.0671141,0.234899,0.395973,0.120805,7.2583499,4.2207098,8.7209396,4.6928701,7.59021,1,5.7361498
1335,0,2016,0,0,0.61745,0.120805,0,7.6898599,4.45263,8.7194796,5.3909101,5.4847999,3,5.7266598
1336,0,2016,0,0,0,0,0,8.0174303,5.5503201,8.5707397,6.14781,6.75701,5,6.1289001
1337,0,2016,0,0,0.0134228,0,0,8.4453602,5.1700802,8.2422895,7.4362998,6.14574,6,6.5823698
1338,0,2016,0,0,0.033557,0.241611,0,8.4124098,4.7957902,8.22188,7.2730899,4.7957902,12,5.71207
1339,0,2016,0,0.604027,0.0872483,0.302013,0,8.4397097,4.8542099,7.9345598,7.3508601,5.8021202,1,5.6261301
1340,0,2016,0,0.261745,0.738255,0,0,8.1381903,4.51086,7.9162698,6.6605701,6.9554501,1,6.0650301
1341,0,2016,0,0,0,0,0,8.0178699,5.5570998,7.9738598,6.7345901,6.2346401,9,6.1519098
1342,0,2016,0,0.0067114,0,0.57047,0,8.0422401,5.2121201,8.2697296,7.6047101,6.8606,1,6.12675
1343,0,2016,0,0,0.543624,0.127517,0,8.18785,3.43399,8.2759504,7.8438902,6.0650301,2,6.8927202
1344,0,2016,0,0,0.255034,0.0067114,0,8.3082504,4.1108699,8.5245399,8.1692104,0,0,7.1111002
1345,0,2016,0,0,0.489933,0.255034,0,8.6348696,3.43399,8.8116903,8.5891895,6.1758699,5,5.9319801
1346,0,2016,0,0,0.671141,0.0268456,0,8.7674799,3.43399,8.8156204,8.7669897,5.3814301,0,6.4288602
1347,0,2016,0,0,0.107383,0,0,8.9902401,3.43399,8.6434698,8.9995298,5.2508898,1,6.0956998
1348,0,2016,0,0,0.302013,0,0.033557,9.0205402,4.1108699,8.5639696,9.0391197,4.45263,1,6.2346401
1349,0,2016,0,0,0.0201342,0,0,9.1563902,3.43399,8.3158197,9.17665,0,0,6.43817
1350,0,2016,0,0,0.557047,0,0,9.2983904,4.1108699,7.8084002,9.3242903,0,0,6.5029502
1351,0,2016,0,0,0.0738255,0,0,7.0899701,4.6928701,8.7181797,7.8621101,5.0367599,5,7.2389898
1352,0,2016,0,0,0.328859,0.114094,0,7.53929,3.43399,8.7199097,7.3180699,5.0910201,2,6.10252
1353,0,2016,0,0,0.261745,0,0,7.2279601,3.43399,8.6543198,7.2125301,5.4847999,2,6.5419002
1354,0,2016,0,0,0,0,0,6.6671801,5.6261301,8.6938696,6.4518099,6.5029502,3,6.6989498
1355,0,2016,0,0.234899,0,0.691275,0,5.8021202,5.8378801,8.6536598,4.7957902,6.6948299,1,6.10252
1356,0,2016,0,0.0469799,0.228188,0.416107,0.114094,6.77496,3.77107,8.7037897,4.2207098,7.39148,1,6.0001602
1357,0,2016,0,0,0.61745,0.308725,0,7.1634402,3.77107,8.7344503,4.7957902,7.40131,1,5.7853599
1358,0,2016,0,0.0067114,0.322148,0.543624,0,7.3569498,3.43399,8.7892904,4.51086,7.0773001,3,4.7957902
1359,0,2016,0,0,0.0872483,0,0,7.7659998,4.2207098,8.68223,5.0367599,4.5629802,1,6.0375199
1360,0,2016,0,0,0.0134228,0.033557,0,7.9453602,5.0172801,8.6014004,6.1640301,6.0426302,4,0
1361,0,2016,0,0,0,0,0,8.25595,6.2432299,8.42239,7.0760102,7.0184598,5,6.95258
1362,0,2016,0,0,0,0,0,8.3642702,5.4357901,8.3178902,7.3735399,6.7091098,5,6.9237599
1363,0,2016,0,0.187919,0.0201342,0.33557,0,8.4393301,5.2121201,8.0908699,7.3245602,5.6021199,11,5.3094902
1364,0,2016,0,0.328859,0,0.174497,0,8.3582697,5.2631798,7.9272299,7.1672101,6.6340299,11,4.82586
1365,0,2016,0,0.644295,0.221477,0.134228,0,8.1939802,4.2207098,7.9248199,6.9871802,6.80406,2,5.7810798
1366,0,2016,0,0,0.328859,0.577181,0,8.0706596,4.2207098,7.9129701,4.1108699,6.23809,0,4.9064898
1367,0,2016,0,0.033557,0,0.214765,0,7.9685402,6.0527101,8.0659304,6.9324098,6.5611901,5,6.5381398
1368,0,2016,0,0,0,0.0067114,0,8.0547504,5.71207,8.06495,7.3017502,6.3487701,2,6.2415199
1369,0,2016,0,0,0.114094,0.0134228,0,8.1809196,5.0172801,8.3793001,7.9201498,5.5570998,2,7.0188198
1370,0,2016,0,0,0,0,0,8.2934599,5.2508898,8.42799,8.08603,0,0,7.2536302
1371,0,2016,0,0.033557,0.033557,0.61745,0,8.3484802,5.0910201,8.6006298,8.2426901,5.4608898,1,6.9707799
1372,0,2016,0,0,0,0.704698,0,8.4451704,5.4925199,8.6440201,8.3591604,6.19311,5,6.4906502
1373,0,2016,0,0,0.0738255,0.778524,0,8.5338097,5.0172801,8.6857004,8.4577398,6.0722799,7,5.6082301
1374,0,2016,0,0.033557,0.892617,0.0738255,0,8.6603003,0,8.8046703,8.6424999,5.3814301,1,6.3596802
1375,0,2016,0,0.0268456,0.422819,0.328859,0,8.7337904,3.43399,8.8392496,8.7163601,4.51086,1,5.7500601
1376,0,2016,0,0,0.0402685,0.375839,0,8.8537102,5.1985002,8.8331804,8.8476,5.5503201,4,5.7266598
1377,0,2016,0,0,0.315436,0,0,8.8773098,3.43399,8.7567501,8.8916101,5.0367599,1,5.8183298
1378,0,2016,0,0,0.362416,0,0,8.9425898,3.43399,8.7044697,8.9488602,4.6928701,0,4.1108699
1379,0,2016,0,0,0.0536913,0.187919,0,9.0798702,4.9064898,8.4905396,9.0921803,5.7680202,0,6.96839
1380,0,2016,0,0,0,0.0067114,0.0536913,9.1035604,4.5629802,8.4030895,9.1254301,4.9064898,3,6.3362002
1381,0,2016,0,0,0.120805,0,0,9.1918602,3.43399,8.2060299,9.2124205,0,0,5.5503201
1382,0,2016,0,0,0.167785,0,0,9.2586403,0,7.9763098,9.2838297,4.1108699,1,5.4357901
1383,0,2016,0,0,0.255034,0,0,9.3696299,3.77107,7.41505,9.3935299,5.4608898,1,6.8927202
1384,0,2016,0,0,0.127517,0,0,9.3920498,0,7.1533499,9.4233198,6.14574,1,6.1539502
1385,0,2016,0,0,0.61745,0,0.201342,5.6919298,3.43399,8.8392696,9.1916399,4.2207098,2,4.1108699
1386,0,2016,0,0.0067114,0.0402685,0.194631,0.0604027,5.3619099,4.8542099,8.83951,9.1648397,6.20612,3,5.0367599
1387,0,2016,0,0.0067114,0,0.342282,0,6.0349398,5.1700802,8.8445196,9.1429901,6.4109201,5,3.43399
1388,0,2016,0,0,0.174497,0.402685,0,6.5218301,4.1108699,8.8572302,9.11728,5.4608898,1,5.5434499
1389,0,2016,0,0.0067114,0,0.100671,0,6.7979202,6.1640301,8.8927202,9.0571499,6.9917698,3,5.3619099
1390,0,2016,0,0.0738255,0,0.483221,0,6.8035102,6.1539502,8.91574,9.0357599,7.09091,4,6.4096999
1391,0,2016,0,0.308725,0.0134228,0.577181,0.033557,6.2363701,5.0172801,8.9574404,9.0080404,6.68648,9,4.51086
1392,0,2016,0,0.38255,0.0536913,0.42953,0.0402685,5.2631798,4.82586,8.9823503,8.9952698,6.7307501,7,4.2207098
1393,0,2016,0,0.302013,0.0268456,0.33557,0,5.6970401,3.43399,8.9984102,8.9808302,6.5314898,7,3.43399
1394,0,2016,0,0,0.348993,0,0.248322,7.2867799,0,9.0217304,8.9703999,6.19311,1,6.78369
1395,0,2016,0,0,0.604027,0,0.0939597,7.53929,4.1108699,9.0302,8.9697104,6.2648902,1,7.12994
1396,0,2016,0,0,0,0,0,7.2154598,5.6490402,8.9772701,9.0372295,6.21521,0,6.6531301
1397,0,2016,0,0,0.369128,0.0067114,0.0268456,6.8367801,3.43399,8.9964705,9.0254297,5.5959301,1,6.6613102
1398,0,2016,0,0,0.154362,0,0.684564,6.2415199,4.7957902,9.0209999,9.0195799,5.0910201,2,6.9060001
1399,0,2016,0,0,0.61745,0,0.375839,5.5959301,4.1108699,9.0060501,8.9901505,5.2508898,0,4.82586
1400,0,2016,0,0,0.597315,0,0.234899,0,3.77107,9.0588999,8.92171,5.0910201,0,5.8062201
1401,0,2016,0,0,0,0,0,5.6919298,5.8183298,9.0583401,8.8684797,6.53053,1,6.7508898
1402,0,2016,0,0,0.0134228,0,0.322148,4.1108699,5.0367599,9.10291,8.7862196,6.2432299,0,6.5883799
1403,0,2016,0,0,0.033557,0,0,5.3619099,5.1985002,9.0033398,8.5938597,6.2363701,0,7.1023302
1404,0,2016,0,0,0.510067,0,0,6.6493702,3.77107,8.9190302,8.5479698,4.2207098,1,6.2632599
1405,0,2016,0,0,0.697987,0,0,6.8665099,3.43399,8.9352198,8.4499502,5.3909101,1,6.7648702
1406,0,2016,0,0,0.181208,0,0,6.4906502,4.1108699,8.8799801,8.4596205,4.7957902,1,6.7945499
1407,0,2016,0,0,0.134228,0,0,6.1519098,4.7957902,8.8495102,8.3091497,5.4608898,3,6.8383298
1408,0,2016,0,0,0.348993,0,0,6.0451698,3.77107,8.79109,8.2989798,4.2207098,1,6.6843801
1409,0,2016,0,0,0.0067114,0,0,7.1273298,5.0172801,8.7667799,7.9503002,5.3619099,1,7.37848
1410,3,2016,1,0,0.261745,0.0134228,0,0,4.2207098,9.0735397,8.5802698,5.9025402,0,7.4741001
1411,1,2016,1,0.0671141,0,0.402685,0,6.9289699,5.6919298,8.7534399,5.7853599,6.9302602,5,6.0576701
1412,0,2016,0,0,0.932886,0,0.0469799,6.3473902,4.1108699,8.9448099,9.0991402,5.2121201,1,3.77107
1413,0,2016,0,0.0268456,0.0268456,0.0805369,0,6.4562802,5.1985002,8.9420004,9.0359602,6.21521,2,5.0172801
1414,0,2016,0,0.0067114,0.0469799,0.0067114,0,6.77672,5.0172801,8.9424,9.0227299,6.6051698,2,5.1700802
1415,0,2016,0,0,0,0,0,6.9019198,5.5149899,8.9730396,8.9835501,7.1083999,1,6.3174801
1416,0,2016,0,0.208054,0.33557,0.389262,0,6.53053,3.43399,9.0265303,8.9605598,5.5570998,6,4.5629802
1417,0,2016,0,0,0,0,0.644295,7.42873,5.1985002,9.08148,8.9212303,5.9537301,0,7.3721199
1418,0,2016,0,0,0.181208,0,0.107383,5.0172801,4.1108699,9.0643196,8.9965601,5.5434499,2,6.6051698
1419,0,2016,0,0,0,0.0134228,0.395973,5.2631798,5.6919298,9.0505896,8.9923201,6.0956998,1,5.6490402
1420,0,2016,0,0,0.536913,0,0.0268456,6.0527101,3.77107,9.1237297,8.8364401,3.43399,1,6.5976801
1421,0,2016,0,0,0,0.0201342,0.550336,5.6082301,5.3814301,9.1067801,8.7083197,5.9025402,1,7.00418
1422,0,2016,0,0,0.100671,0.0134228,0.154362,5.4847999,3.77107,9.1011,8.6312103,5.7500601,0,7.31249
1423,0,2016,0,0.0268456,0.288591,0.0134228,0,4.45263,4.51086,8.9210396,8.3260899,5.7071099,1,7.18226
1424,0,2016,0,0,0.181208,0,0,5.7071099,5.0172801,8.9285002,8.2367401,0,0,7.2219901
1425,0,2016,0,0.0469799,0.187919,0.0268456,0,6.77672,0,8.8557701,8.1227398,5.8062201,1,7.35603
1426,0,2016,0,0,0.134228,0.342282,0,7.5050402,4.5629802,8.7895899,7.5919299,5.2508898,3,6.9302602
1427,0,2016,0,0,0.187919,0.181208,0,7.5778699,3.43399,8.7434998,7.4712,0,0,6.6493702
1428,0,2016,0,0,0.0134228,0.0201342,0,7.3259301,5.1985002,8.79457,6.3910499,6.70575,5,5.8603802
1429,0,2016,0,0.0469799,0.302013,0.194631,0.322148,6.6982698,3.43399,8.7456198,5.0910201,7.2895198,1,5.2631798
1430,0,2016,0,0.0067114,0,0.395973,0,7.5191598,5.8603802,8.8098097,6.1758699,7.3530798,17,4.1108699
1431,0,2016,0,0.0805369,0.0469799,0.463087,0,7.6532202,4.8542099,8.76017,5.8021202,5.9687099,15,5.6919298
1432,0,2016,0,0,0,0.0134228,0,7.8745699,5.6021199,8.6756802,6.6455798,5.7071099,9,0
1433,0,2016,0,0,0,0,0,8.1132898,6.42414,8.5051498,6.8485799,6.7945499,7,5.3814301
1434,0,2016,0,0,0,0,0,8.4966698,6.12675,8.1271496,7.7339201,6.4906502,5,6.8383298
1435,0,2016,0,0,0.0201342,0,0,8.5374699,3.43399,8.0919704,7.6212001,5.6261301,11,6.43817
1436,0,2016,0,0.0268456,0.0134228,0.684564,0.275168,8.2803602,4.9064898,7.67065,6.1289001,6.6700902,1,0
1437,0,2016,0,0.187919,0,0.812081,0,8.1793299,5.6546102,7.8084002,5.8888798,6.36904,1,5.9687099
1438,0,2016,0,0,0.610738,0,0,8.1981201,4.45263,7.7583299,6.73523,3.43399,1,5.9059
1439,0,2016,0,0.234899,0.14094,0.624161,0,8.2070999,0,8.1486797,7.7477102,6.1855202,1,6.7294698
1440,0,2016,0,0,0,0,0,8.4160604,5.3619099,8.4586496,8.2354097,0,0,6.9579
1441,0,2016,0,0.0067114,0.0738255,0.919463,0,8.6059303,5.0367599,8.7371902,8.5376196,6.0426302,2,5.5959301
1442,0,2016,0,0.0134228,0.422819,0.563758,0,8.6984396,0,8.7769403,8.6321802,5.8378801,0,5.0172801
1443,0,2016,0,0.0067114,0.33557,0.657718,0,8.8176899,3.43399,8.8960505,8.7941999,5.6021199,2,5.2631798
1444,0,2016,0,0,0.248322,0.0268456,0,9.0258503,3.43399,8.6517897,9.0197001,5.1985002,5,6.6455798
1445,0,2016,0,0,0.47651,0,0,9.0521498,3.43399,8.5765104,9.0558205,5.1985002,1,6.8320799
1446,0,2016,0,0,0.0738255,0,0,9.31705,4.1108699,7.8344598,9.3339396,0,0,6.42768
1447,0,2016,0,0,0.389262,0,0,9.3394899,0,7.6461701,9.3632202,4.82586,1,6.9829402
1448,0,2016,0,0,0.147651,0,0.0201342,9.4354,3.43399,6.8485799,9.4602404,6.7945499,1,6.7151098
1449,0,2016,0,0.0067114,0,0,0,7.34657,3.43399,8.8095102,7.7344398,0,0,7.18226
1450,0,2016,0,0,0.288591,0.0402685,0,7.4091401,0,8.7537603,6.9802198,5.8923302,0,4.6928701
1451,0,2016,0,0.0201342,0.0536913,0.348993,0,7.1618199,3.43399,8.7889299,5.8301501,7.0523,5,6.0956998
1452,0,2016,0,0,0,0.610738,0,6.6493702,5.7071099,8.7218304,5.5434499,6.8155699,5,5.9476099
1453,0,2016,0,0,0.597315,0.134228,0.228188,6.8155699,4.2207098,8.7532196,5.0172801,7.1441698,1,3.43399
1454,0,2016,0,0,0,0.0201342,0,7.1634402,5.6490402,8.7971401,6.0576701,7.4348898,12,6.3070898
1455,0,2016,0,0,0,0.234899,0,7.1840801,5.4608898,8.7509499,5.5959301,7.6047101,5,6.0650301
1456,0,2016,0,0,0,0.295302,0,7.5449901,6.0138202,8.8203602,5.1700802,7.32652,8,0
1457,0,2016,0,0,0,0.0134228,0,7.6726098,6.3473902,8.84869,0,7.1107998,10,4.7957902
1458,0,2016,0,0.0201342,0,0.422819,0,7.5528598,5.4925199,8.81248,5.6021199,6.6605701,5,6.3070898
1459,0,2016,0,0.0067114,0,0.107383,0,7.9225202,5.7680202,8.6321402,6.59516,5.8378801,14,5.9414201
1460,0,2016,0,0.0268456,0,0.0671141,0,8.0724096,6.1835999,8.5473299,6.9513402,6.5892301,2,5.4925199
1461,0,2016,0,0,0,0.107383,0,8.20084,6.8023901,8.4416599,7.02598,7.1533499,1,6.45961
1462,0,2016,0,0,0,0,0,8.3218498,6.6455798,8.3361397,7.3593302,7.1390901,2,6.8257599
1463,0,2016,0,0,0,0,0,8.4241104,6.5823698,8.2185202,7.60045,6.87572,2,7.1342502
1464,0,2016,0,0.127517,0.0469799,0.718121,0,8.5066099,4.6928701,8.05548,7.5258698,5.1399398,4,5.7071099
1465,0,2016,0,0.228188,0.255034,0.463087,0,8.5363302,0,7.9212799,7.5956998,4.7957902,4,3.43399
1466,0,2016,0,0.261745,0,0.731544,0,8.4583902,5.6021199,7.7021399,7.21351,6.77496,1,5.8183298
1467,0,2016,0,0.66443,0.0201342,0.315436,0,8.3392401,4.2207098,7.81107,7.1365399,6.9871802,5,4.1108699
1468,0,2016,0,0.322148,0,0.671141,0,8.3218498,5.7071099,7.6807299,6.69345,7.0731101,3,5.4357901
1469,0,2016,0,0.0536913,0.0671141,0.791946,0,8.2367697,4.2207098,7.6652398,4.45263,5.0172801,2,5.0172801
1470,0,2016,0,0,0.255034,0.630872,0,8.1063004,0,7.8502202,6.1114702,4.51086,3,4.1108699
1471,0,2016,0,0.0536913,0.167785,0.47651,0,8.1568899,4.2207098,7.8811002,7.1155801,5.1700802,2,4.51086
1472,0,2016,0,0.0067114,0,0.281879,0,8.1450596,5.2631798,8.0830402,7.5760999,6.1640301,2,6.2761798
1473,0,2016,0,0,0.100671,0,0,8.3171701,0,8.2952099,8.0187502,0,0,7.3354001
1474,0,2016,0,0.0067114,0.0738255,0.684564,0,8.4451704,4.45263,8.5404701,8.3056202,4.6928701,1,6.5823698
1475,0,2016,0,0,0.456376,0.033557,0,8.5314999,5.0367599,8.5934896,8.4152403,3.43399,1,5.6021199
1476,0,2016,0,0.0134228,0.885906,0.0671141,0,8.7218103,4.5629802,8.8439398,8.6771498,5.0172801,0,5.6546102
1477,0,2016,0,0,0.375839,0.624161,0,8.7902403,3.77107,8.8859997,8.7495604,5.4925199,2,5.3094902
1478,0,2016,0,0,0.0402685,0,0,8.9183302,5.35186,8.7744198,8.91327,0,0,5.7500601
1479,0,2016,0,0,0.100671,0.033557,0,8.9810495,5.1985002,8.7155199,8.9702597,0,0,6.2516699
1480,0,2016,0,0,0.228188,0,0,9.1304598,3.77107,8.4111004,9.1393204,3.43399,1,7.0026898
1481,0,2016,0,0,0.120805,0.0134228,0,9.2157497,0,8.2244701,9.2253399,5.8923302,1,6.4998999
1482,0,2016,0,0,0.261745,0.0604027,0,9.2368097,4.51086,8.1069498,9.2543898,5.4608898,1,5.6546102
1483,0,2016,0,0,0.194631,0.0201342,0,9.27882,4.1108699,7.99507,9.2942896,0,0,5.7500601
1484,0,2016,0,0,0,0,0.288591,9.40697,5.5503201,7.18537,9.4306698,6.4096999,2,6.9492698
1485,0,2016,0,0,0.255034,0,0.597315,6.69206,3.43399,8.9256496,9.1463299,5.9414201,1,4.45263
1486,0,2016,0,0,0.422819,0,0.0134228,6.2761798,3.43399,8.92202,9.1298504,5.1399398,2,4.9064898
1487,0,2016,0,0,0.422819,0.174497,0.181208,5.1700802,3.43399,8.9228601,9.1089497,5.9716501,0,5.9059
1488,0,2016,0,0,0.0134228,0.0134228,0.0604027,3.43399,4.82586,8.9274302,9.0858803,6.5390801,1,5.9414201
1489,0,2016,0,0,0.0134228,0,0,5.6261301,5.0172801,8.9388304,9.0574598,6.1855202,1,6.2761798
1490,0,2016,0,0,0.134228,0,0,6.9302602,0,8.9694405,8.9894199,7.0756898,2,6.35289
1491,0,2016,0,0,0.0134228,0.0201342,0,7.2125301,0,8.9898005,8.9654303,7.1212001,2,6.7720098
1492,0,2016,0,0.0134228,0.315436,0.033557,0,6.78369,0,9.0262203,8.9337101,7.04001,1,5.8062201
